NameID	ContinentName	CountryName	UpperName	LowerName	Locality	ElevationDisplay	Coordinate Display	LatitudeDecimal	LongitudeDecimal	Description
29202221	South America	Ecuador	Azuay	Cuenca	"Parque Nacional Cajas, km 35.7 redondel Cuenca-Molleturo, en el paso, sendero Paragüillas; Páramo de pajonal hacia peñasco rocoso."	4100 - 4180 m	"02°46'39""S 079°14'30""W - 02°46'10""S 079°14'41""W"	-2,7775	-79,2416666	Hierba 10-15 cm, hojas verdes con morado, brácteas terminales rojo brillantes, flores verdes, anteras amarillas.
6300620	South America	Ecuador	Azuay	Cuenca	"Parque Nacional Cajas, km 35.7 redondel Cuenca-Molleturo, en el paso, sendero Paragüillas; Páramo de pajonal hacia peñasco rocoso."	4100 - 4180 m	"02°46'39""S 079°14'30""W - 02°46'10""S 079°14'41""W"	-2,7775	-79,2416666	Hierba decumbente creciendo sobre rocas, densamente panosa en tallos, hojas y cáliz, corola blanca con líneas verde claras, fruto verde, semillas amarillas.
6300620	South America	Ecuador	Azuay		Cajas National Park, E. flanks of Cerro Amarillo ( 4451 m.a.s.l.), transition from the grass paramo of Calamagrostis intermedia and lower superparamo formed by shrubs of Loricaria spp. and cushions of Azorella aretioides, and Werneria humilis.	4240-4300 m	02°45'S 079°15'W	-2,75	-79,25	
2728050	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly paramo with remnant Montane Wet Forest.	3800 m	02°48'S 079°08'W	-2,8	-79,13333	Shrub, 2 m tall. Flowers orange.
2728050	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, beyond the pass. Km 47.8. Páramo vegetation.	3720 m	"02°47'56""S 079°18'17""W"	-2,7988889	-79,3047222	Shrub 0.5 m. Heads bright orange covered with silver pubescence.
2728050	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 35.7 redondel Cuenca-Molleturo, en el paso, sendero Paraqüillas ca. 1.5 km hacia Cerro Amarillo. Páramo con almohadillas de Plantago rigida, Chuquiraga jussieu y Loricaria.	4180 - 4260 m	"02°46'10""S 079°14'41""W - 02°45'52""S 079°14'46""W"	-2,7694445	-79,2447222	Arbustos 2 m, capítulos anaranjados, densamente blanco pubescentes.
2728050	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,7166667	-79,2	Shrubs about 1.5 m. tall. Flowers orange.
2728050	South America	Ecuador	Azuay		Páramo de Soldados, at highest point of road W of Soldados. Bunch grass and cushion paramo, paramo scrub and Polylepis forest.	3700 - 4000 m	02°57'S 079°18'W	-2,95	-79,3	1 m tall shrub, in scrub.
17605046	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora and Virgen Machay. Mostly Paramo with remnant Montane Wet Forest.	4000 - 4400 m	02°46'S 079°13'W	-2,7666667	-79,2166667	Terrestrial creeping herb on eroded trail. Vegetation very fragrant and used for making tea. Corolla white. Common name: Tipo.
17605046	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, beyond the pass. Km 47.8. Páramo vegetation.	3720 m	"02°47'56""S 079°18'17""W"	-2,7988889	-79,3047222	Creeping shrub. Flowers white suffused with purple. Leaves aromatic.
17605046	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	"Hierba rastrera, flores blancas con lila, aromática. ""Tipo""."
2733144	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuena-Sayausí-Molleturo, km 30.2. Very wet páramo around lake at the entrance to trail leading to Laguna Mamamag.	3810 m	"02°47'35""S 079°12'14""W"	-2,79305	-79,20388	Shrub 1 m. Ray florets bright yellow, disk florets light brown.
2733144	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Baños-Soldados-Chaucha, km 34.4. Burnt and grazed grass páramo and cushion plants on wet areas along creek.	3700 m	"02°54'06""S 079°15'40""W"	-2,90166	-79,26111	Shrub 0.8 m, densely white-lanose. Ray corollas white, old disk corollas brown.
2733144	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Arbusto 2 m, flósculos del radio amarillo brillantes, flósculos del disco cafés, pubescencia de las hojas blanco sucio.
2733144	South America	Ecuador	Azuay		Parque Nacional Cajas, Laguna Toreadora.	3950 m	"02°46'59""S 079°13'26""W"	-2,783	-79,2239167	Arbusto, ligulas lilas, flores del centro amarillentas.
2705432	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	Shrub about 0.5 m. tall. Ray flowers lilac, disc flo- wers yellow.
2705432	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, km 38.4. From the pass to the top of ridge north of pass. Páramo vegetation.	4110 - 4350 m	"02°46'38""S 079°14'09""W - 02°46'09""S 079°14'39""W"	-2,77722	-79,23583	Shrub 1 m. Heads with ray corollas pale violet, disk corollas yellow turning brown.
2705432	South America	Ecuador	Azuay	Cuenca	Vía San Joaquín-Soldados-Chaucha, km 40.2, (12.8 km desde Soldados). Parque Nacional Cajas, páramo de pajonal.	3950 - 4090 m	"02°54'28""S 079°17'01""W - 02°54'18""S 079°17'18""W"	-2,9077778	-79,2836111	Arbusto 0.4 m. Envés de las hojas densamente panoso. Brácteas pajizas. Ligulas lilas con ápice morado. Flósculo tubulares verdosos, papus morado, estigma amarillo.
2705432	South America	Ecuador	Azuay		Páramos El Cajas west of Sayausí and Cuenca. Bunchgrass-páramo, Plantago rigida bog and small lakes.	4100 m	02°50'S 079°12'W	-2,83333	-79,2	1 m high shrub. Flowers purple.
2705432	South America	Ecuador	Azuay		San Joaquín - Soldados road above Soldados. Humid páramo with remnants of Polylepis weberbauerii forest around lakes.	3800 m	02°55'S 079°13'W	-2,91666	-79,21666	Shrub 1.5 m high. Ray florets light blue, disk florets brown.
12300816	South America	Ecuador	Azuay		10 km NW of Cuenca. Part of Cajas. Mountain forest at Laguna.	3000 m	02°49'S 079°10'W	-2,81666	-79,16666	Herb, up to 40 cm tall. Woody stalk. Petals rosepink. Sepals green.
12300816	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly Paramo with remnant Montane Wet Forest.	3800 m	02°46'S 079°13'W	-2,7666667	-79,2166667	Climber.
12300816	South America	Ecuador	Azuay	Cuenca	Totorococha-Mazán valley, Area Nacional de Recreación CAJAS	3400 m	02°53'S 079°10'W	-2,88333	-79,16666	
12300816	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, km 38.4. From the pass to the top of ridge north of pass. Páramo vegetation.	4110 - 4350 m	"02°46'38""S 079°14'09""W - 02°46'09""S 079°14'39""W"	-2,77722	-79,23583	Creeping herb growing on rocky soil. Corolla pink, ovary light green.
12300816	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Hierba rastrera entre almohadillas, corola rosado oscura.
12300816	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas: remanente de bosque al lado del control km 26 Cuenca-Molleturo.	3600 m	02°47'S 079°12'W	-2,7833333	-79,2	Trepadora sobre Polylepis, corola rosado fuerte.
2733220	South America	Ecuador	Azuay		Cuenca, about 25 km on the road to Cajas. Paramo.	3500 m	02°48'S 079°08'W	-2,8	-79,13333	Herb, until 40 cm tall. Ray flowers yellow. Disc flowers orange. Growing at small brook.
2733220	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	Growing in almost dry creeks. Flowers yellow.
2733220	South America	Ecuador	Azuay		Road Chiquintad-Labrado. North side ending at the dam Presa Chanlud, km 26.9. Distured upper Andean forest and grass páramo.	3340 - 3520 m	"02°41'54""S 079°01'48""W - 02°40'57""S 079°02'03""W"	-2,69833	-79,03	Herb. Heads bright yellow.
2733220	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Bosque de Polylepis abajo de la casa de información, Laguna La Toreadora.	3880 m	"02°46'56""S 079°13'26""W"	-2,7822223	-79,2238889	Hierba terrestre, hojas en roseta basal, nervio principal, brácteas y filiarias moradas,flósculos amarillos.
2733220	South America	Ecuador	Azuay		Carretera Partidero Llantera-chiquintad-Represa de la Empresa Eléctrica-Labrado, km 33, vegetación de Ceja Andina y Páramo.					Hierba, capítulos amarillos.
4104861	South America	Ecuador	Azuay		Páramos, in vicinity of Toreador, between Molleturo and Quinoas.	3810 - 3930 m	"02°47'00""S 079°19'48""W"	-2,7833	-79,33	
4104861	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, beyond the pass. Km 47.8. Páramo vegetation.	3720 m	"02°47'56""S 079°18'17""W"	-2,7988889	-79,3047222	Herb on rocky outcrops. Calyx green with maroon tips. Corolla dark red-pink, tube greenish white.
4104861	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero izquierdo Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 - 3800 m	"02°47'09""S 079°12'18""W - 02°46'58""S 079°12'43""W"	-2,7858333	-79,205	Hierba leñosa creciendo sobre roca. Corola rosado-morado oscura, blanca hacia la base, cáliz con tintes morados, cápsulas verde claras con la sutura morada.
4104861	South America	Ecuador	Azuay		Parque Nac. de Las Cajas, along trail from highest point on Molleturo-road to Paragüillas. Páramo.	4100-4200 m	02°49'S 079°15'W	-2,81666	-79,25	
4104861	South America	Ecuador	Azuay		Cajas National Park, lower Loricaria spp. superp·ramo with scattered bunchgrasses and upper superp·ramo vegetation of the mountain ridge to the S of Cerro Parag¸llas (4410 m a.s.l., ca 1.5 km to the N of the mountain pass of the road Cuenca - Miguir).	4250 - 4400 m	01°45'S 078°27'W	-1,75	-78,45	
4104861	South America	Ecuador	Azuay		"Paramo de Las Cajas, Laguna Suerococha, 25 km on Cuenca-Molleturo road; mountain 1 km NW of pass."	4200 - 4400 m	02°48'S 079°14'W	-2,8	-79,2333333	Ascending, low, shrubby plant. Corolla purple, the anthers yellow.
4104861	South America	Ecuador	Azuay		Growing on E and W slopes of rocks along the path leading away from the antennas at 'Tres Cruzes' of Parque Nacional Cajas.	4233 m	"02°46'54""S 079°14'16""W"	-2,7816667	-79,2377777	Large subshrubs, with both leaf surfaces containing trichomes. Raceme bracteate. Flowers with dark-fuchsia to purple petals which have a greenish, light-yellow base and dark-purple sepals.
14300006	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba rastrera, conos verdes con margen café-rojizo, tornandose rojizos.
14300006	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, beyond the pass. Km 47.8. Páramo vegetation.	3720 m	"02°47'56""S 079°18'17""W"	-2,79888	-79,30472	Shrub, creeping, ca. 0.2 m high. Bracts green with maroon margins.
23509220	South America	Ecuador	Azuay		Cuenca to Molleturo. Las Cajas.	3800 m				
23509220	South America	Ecuador	Azuay		6-8 km E of Las Cajas along road to Sayausi	3600 m	"02°48'00""S 079°14'24""W"	-2,8	-79,24	Pendent from rock. Flowers lemon-yellow.
23509220	South America	Ecuador	Azuay		6-8 km E of Las Cajas along road to Sayausi	3600 m	"02°48'00""S 079°14'24""W"	-2,8	-79,24	Epiphyte on Polylepis-trunk. Flowers lemon yellow.
23509220	South America	Ecuador	Azuay		3 km E Las Cajas	3600 m	"02°11'10""S 079°16'00""W"	-2,186	-79,2667	Terrestrial or epiphytic. Flowers pale yellow.
23509220	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway from Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,88333	-79,13333	Common epiphytic climber in remnant Polylepis forest. Corolla and calyx yellow.
23509220	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway from Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,88333	-79,13333	Epiphyte in remnant Polylepis forest. Corolla and calyx yellow. Roots succulent and white. Stem black.
23509220	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, beyond the pass. Km 47.8. Páramo vegetation.	3720 m	"02°47'56""S 079°18'17""W"	-2,79888	-79,30472	Terrestrial herb. Flowers yellow-green. Fruits light green.
23509220	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero izquierdo Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 - 3800 m	"02°47'09""S 079°12'18""W - 02°46'58""S 079°12'43""W"	-2,7858333	-79,205	Epífito sobre Polylepis. Flores amarillo verdosas.
26605510	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 Cuenca-Molleturo.  Entrada hacia Patoquinoas. Al lado del carretero.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba creciendo en agua, hojas escamosas con márgen café. Estróbilos café oscuros.
26605510	South America	Ecuador	Azuay		Lagunas del Parque Nacional Cajas. Sector Toreadora	3810 m	"02°48'40""S 079°14'37""W"	-2,81111	-79,24361	Macrófita enraizada sumergida, creciendo aisladamente al rededor de la laguna. Crece hasta 30 cm de profundidad en sustrato fangoso.
1701117	South America	Ecuador	Azuay		Cuenca, about 25 km on the road to Cajas. Paramo.	3500 m	02°48'S 079°08'W	-2,8	-79,13333	Herb, until 10 cm tall. Ventral side of sepals green. Dorsal side white. No ray flowers. Disc flowers dark violet.
1701117	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	
1701117	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway to Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,88333	-79,13333	Terrestrial herb. Growing in wet soil.
1701117	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo. At the pass, km 38.4. Grass páramo vegetation.	4110 - 4230 m	"02°46'38""S 079°14'27""W"	-2,7772223	-79,2408333	Rosette-forming herb. Flowers grayish-white.
1701117	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba con roseta basal de hojas, brácteas verdes con rayas blancas, flores negro-moradas.
1701117	South America	Ecuador	Azuay		Soldados, app. 20 W. of Cuenca.	3500 m	02°55'S 079°14'W	-2,91666	-79,23333	
1701117	South America	Ecuador	Azuay		From Soldados eastwards along the road until Hda. San Vicente (west of Cuenca). Patches of Polylepis-forest and hedges along road.	3200-3300 m	02°56'S 079°10'W	-2,93333	-79,16666	On dry roadbank.
29100693	South America	Ecuador	Azuay		Camino de Chiquintad hacia Labrados.	2800 m				Arbol de 3.5 m. Frutos jóvenes verdes y cafés.
29100693	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway to Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,8833333	-79,1333333	Tree in disturbed forest.
29100693	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Cuenca-San Joaquín-Soldados.  Above Soldados, off road within the Park, km 51.7. Burnt and regenerated páramo.	3680 - 3870 m	"02°53'01""S 079°18'31""W - 02°53'34""S 079°18'36""W"	-2,8836111	-79,3086111	Tree 4 m. Flowers light green flushed with red.
29100693	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas: remanente de bosque al lado del control km 26 Cuenca-Molleturo.	3600 m	02°47'S 079°12'W	-2,7833333	-79,2	Arbusto 1 m. Frutos verde amarillento, estigma negro.
29100693	South America	Ecuador	Azuay		Carretera Cuenca-Area de Recreación Cajas, colecciones en potrero, bosque secundario y alrededores de la laguna de la localidad denominada Surrucuchu, sector SO de cuenca.	3000 - 3250 m	02°50'S 079°13'W	-2,8333333	-79,2166667	Arbusto de 2 m, en borde de quebrada, flores amarillo-verdoso.
23200095	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas: remanente de bosque al lado del control km 26 Cuenca-Molleturo.	3600 m	02°47'S 079°12'W	-2,7833333	-79,2	Hierba gruesa, 1.5 m, tallo y pecíolos rojizos. Flores rosado-anaranjadas.
27909757	South America	Ecuador	Azuay		Las Cajas. Small isolated patches with Polylepis forest near Laguna Toreadora. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	
27909757	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 Cuenca-Molleturo. Sendero Laguna La Toreadora-Lagunas Unidas. Páramo de pajonal con bosque de Polylepis al final.	3850 - 3860 m	"02°46'56""S 079°13'24""W - 02°46'27""S 079°13'14""W"	-2,7822223	-79,2233334	Hierba rastrera, pubescente, frutos anaranjado brillantes. En bosque de Polylepis.
13800257	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	
13800257	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, beyond the pass. Km 47.8. Páramo vegetation.	3720 m	"02°47'56""S 079°18'17""W"	-2,79888	-79,30472	Herb in cushion. Corolla blue-lilac.
13800257	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Hierba entre almohadillas. Pétalos celestes con base blanca.
13800257	South America	Ecuador	Azuay		10 km NW of Cuenca. Part of Cajas. Mountain forest at Laguna.	3000 m	02°49'S 079°10'W	-2,81666	-79,16666	Herb, 5 cm tall. Petals light blue. Sepals green with red central line. Growing in meadow.
13800126	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway to Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,88333	-79,13333	Terrestrial herb. Corolla violet blue.
13800126	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora and Virgen Machay. Mostly Paramo with remnant Montane Wet Forest.	4000 - 4400 m	02°46'S 079°13'W	-2,76666	-79,21666	Terrestrial herb. Petals violet blue.
13800126	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo, km 38.4. From the pass to the top of ridge north of pass. Páramo vegetation.	4110 - 4350 m	"02°46'38""S 079°14'09""W - 02°46'09""S 079°14'39""W"	-2,77722	-79,23583	Herb growing in cushion plants. Corolla violet, filaments light yellow, anthers black.
13800126	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Hierba entre almohadillas, pétalos lilas.
13800126	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero izquierdo Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 - 3800 m	"02°47'09""S 079°12'18""W - 02°46'58""S 079°12'43""W"	-2,7858333	-79,205	Hierba creciendo en almohadillas, corola lila con nervios morados.
13800126	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	Forming small cushions. Flowers lilac.
13800126	South America	Ecuador	Azuay		Cuenca, about 25 km on the road to Cajas. Paramo.	3500 m	02°48'S 079°08'W	-2,8	-79,13333	Herb, until 8 cm tall. Petals light blueish violet. Style yellow. Filaments white. Anthers blueish black.
13800126	South America	Ecuador	Azuay		Area de recreacion Las Cajas, 18 km al Occidental de Cuenca.	2800-3400 m				Flores lilas.
13801755	South America	Ecuador	Azuay		Around Laguna Toreadora in Parque Nacional de Cajas, c. 35 km WNW of Cuenca. Polylepis forest and grass paramo.	3950 m	02°46'S 079°13'W	-2,76666	-79,21666	Forming colonies. Petals bright yellow, distally with red margins. Common.
13801755	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly paramo with remnant Montane Wet Forest.	3800 m	02°48'S 079°08'W	-2,8	-79,13333	Herb, 5 cm tall. Flowers reddish-yellow.
13801755	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway to Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,88333	-79,13333	"Terrestrial herb. Corolla closed; horizontally half red and half yellow."
13801755	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora and Virgen Machay. Mostly Paramo with remnant Montane Wet Forest.	4000 - 4400 m	02°46'S 079°13'W	-2,76666	-79,21666	"Terrestrial herb. Petals fused at base; mostly yellow with red margins on outside. Petals closed (cleistogomous?)."
13801755	South America	Ecuador	Azuay	Cuenca	Carretera Cuenca-Sayausí-Area Nacional de Recreación Cajas. Bosque muy húmedo Sub-alpino.	3150 - 3500 m	02°50'S 079°15'W	-2,83333	-79,25	Hierba de 50 cm de altura. Flores amarillas con el ápice rojo.
13801755	South America	Ecuador	Azuay		Totorococha-Mazan valley, Area Nacional de Recreación CAJAS	3500 m	02°53'S 079°10'W	-2,88333	-79,16666	
13801755	South America	Ecuador	Azuay	Cuenca	Parque Nacional El Cajas.  Laguna Toreador.	3500 m	02°53'S 079°08'W	-2,88333	-79,13333	"Terrestrial herb, 10 cm tall. Corolla urceolate, scarcely opening; yellow to orange-yellow; lobes suffused with reddish-orange toward edge. See photos."
13801755	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo. At the pass, km 38.4. Grass páramo vegetation.	4110 - 4230 m	"02°46'38""S 079°14'27""W"	-2,77722	-79,24083	Herb. Corolla bright yellow suffused with red on margins of petals. Photo.
13801755	South America	Ecuador	Azuay		Parque Nacional Cajas. Páramo de Soldados. Road Cuenca-San Joaquín-Soldados.  Above Soldados, off road within the Park, km 51.7. Burnt and regenerated páramo.	3680 - 3870 m	"02°53'01""S 079°18'31""W - 02°53'34""S 079°18'36""W"	-2,88361	-79,30861	Herb growing in cushion-plant. Corolla bright orange with margins of tepals bright red.
13801755	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 32.1 desde redondel Cuenca-Molleturo. Sendero este alrededor de Laguna Toreadora. Páramo de pajonal.	3850 - 3870 m	"02°46'56""S 079°13'24""W - 02°46'46""S 079°13'18""W"	-2,7822223	-79,2233334	Hierba entre almohadillas, pétalos amarillos con el un margen rojo-anaranjado, imbricados.
13801755	South America	Ecuador	Azuay		Parque Nacional de Cajas, WNW of Cuenca. Humid depression in grass paramo.	3950 m	02°51'S 079°12'W	-2,85	-79,2	Flower buds with brownish red tip, unfolded petals with a characteristic right margin of tip reddish.
13801755	South America	Ecuador	Azuay		Laguna Toreadora, Las Cajas. Semihumid paramo dominated by grass tussocks and cushion plants, mainly of the families Asteraceae, Apiaceae and Valerianaceae. Scattered shrubs and Puyas. Soil temp.: 8° C.	3900 m	02°43'S 079°12'W	-2,71666	-79,2	Adscendent shoots. Petals yellow, some with red apex.
13801755	South America	Ecuador	Azuay		San Joaquín - Soldados road above Soldados. Humid páramo with remnants of Polylepis weberbauerii forest around lakes.	3800 m	02°55'S 079°13'W	-2,91666	-79,21666	Cushion plant growing inbetween Jamesonia (no. 56264). Calyx green. Corolla yellow at bottom, red apex.
13801755	South America	Ecuador	Azuay		Coloecciones en Parque de Recreación Cajas, vegetacion arbustiva de Polylepis y Pajonal.	4000 - 4100 m				Hierba, con flores amarillas y rojas.
13801755	South America	Ecuador	Azuay		Parque Nacional Cajas, Laguna Toreadora.	3950 m	"02°46'59""S 079°13'26""W"	-2,783	-79,2239167	Corola amarilla anaranjada.
13801759	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora. Mostly Paramo with remnant Montane Wet Forest.	3800 m	02°46'S 079°13'W	-2,76666	-79,21666	Herb, 20 cm tall. Flowers yellowish-red.
13801759	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Collections made between La Laguna Llaviucu via dirt road to main highway to Cuenca. Mostly Paramo with remnant patches of Montane Wet Forest.	3100 - 3200 m	02°53'S 079°08'W	-2,88333	-79,13333	Terrestrial herb, 45 cm tall. Petals yellow with red margins.
13801759	South America	Ecuador	Azuay	Cuenca	Area Nacional de Recreación Cajas. Laguna Toreadora and Virgen Machay. Mostly Paramo with remnant Montane Wet Forest.	4000 - 4400 m	02°46'S 079°13'W	-2,76666	-79,21666	Terrestrial herb, 45 cm tall. Calyx green. Petals fused at base, mostly yellow with red margins on outside. Petals closed.
13801759	South America	Ecuador	Azuay		Parque Nacional Cajas. Road Cuenca-Sayausí-Molleturo km 28. 5 x 5 m plot in grass páramo, burnt and regenerated. Specimens preserved in 70% alcohol before drying.	3700 m	"02°46'59""S 079°12'16""W"	-2,78305	-79,20444	Herb, flower buds yellow tinged with orange to pinkish-red.
13801759	South America	Ecuador	Azuay	Cuenca	Parque Nacional Cajas, km 28 redondel Cuenca-Molleturo. Sendero Laguna Patoquinoas, páramo de pajonal y bosque de Polylepis.	3730 m	"02°47'09""S 079°12'18""W"	-2,7858333	-79,205	Hierba 0.4 m, pétalos rojo-rosados en la parte expuesta, amarillos en la parte traslapada.
